date,time,latitude,longitude,depth,mag
2006/07/07,3:28:57 AM,27.06,56.04,14.1,4
2006/07/05,7:33:33 AM,26.91,55.92,6.9,4.2
2006/07/01,1:19:29 PM,26.847,55.832,10,3.7
2006/06/30,3:06:15 PM,26.9,55.8,22,4.4
2006/06/30,5:38:53 AM,26.8,55.9,7,4.6
2006/06/29,11:44:25 PM,26.8,55.8,14,4
2006/06/29,7:20:02 PM,27.02,55.98,14.2,3.3
2006/06/29,4:41:49 PM,26.798,55.906,10,4.6
2006/06/28,11:40:46 PM,26.86,55.77,14.8,3.5
2006/06/28,10:25:56 PM,26.695,55.84,10,3.3
2006/06/28,10:23:16 PM,27,55.9,14.3,3.6
2006/06/28,9:55:12 PM,26.9,55.95,10.4,4
2006/06/28,9:36:41 PM,26.96,55.88,9.5,4.4
2006/06/28,9:26:01 PM,26.76,56.25,6.4,4.5
2006/06/28,9:19:31 PM,27.07,55.68,14.1,3.6
2006/06/28,9:16:12 PM,26.901,55.714,10,4.1
2006/06/28,9:02:10 PM,26.925,55.866,11,5.8
2006/06/19,2:03:54 PM,28.23,57.38,14.1,3.6
2006/06/11,3:04:58 AM,31.558,56.22,12,3.9
2006/06/07,9:31:52 PM,31.21,56.25,22,4
2006/06/07,8:57:31 PM,30.74,56.81,1,4.4
2006/06/04,4:18:27 PM,30.43,57.32,14.1,4.2
2006/06/03,11:01:01 PM,26.756,56.001,84.3,4.3
2006/06/03,1:14:19 PM,26.41,55.93,34,4
2006/06/03,7:37:29 AM,26.92,55.94,7.5,4.6
2006/06/03,7:15:36 AM,26.759,55.843,12.1,5.1
2006/06/01,6:03:52 PM,27.24,55.78,14.1,3.3
2006/06/01,2:16:58 AM,27.63,55.84,18,3.4
2006/05/30,3:06:40 PM,28.25,56.89,14.1,3.4
2006/05/20,7:19:45 AM,32.44,59.46,15,3.8
2006/05/12,4:05:33 PM,27.476,55.64,43.3,4.8
2006/05/11,6:29:52 PM,31.6,59.89,0,4
2006/05/07,7:51:39 AM,31.83,56,10,4
2006/05/07,6:20:54 AM,30.79,56.7,14.1,5
2006/04/28,12:52:47 AM,27.47,55.82,14,4.2
2006/04/24,5:23:10 PM,27.73,55.41,14.1,4
2006/04/23,1:05:53 AM,27.74,55.42,14.8,3.8
2006/04/19,5:01:45 PM,28.22,56.8,16.2,4.4
2006/04/19,4:41:44 PM,26.92,55.86,15.5,4.3
2006/04/16,3:48:36 PM,26.81,55.9,15,4.8
2006/04/13,1:29:35 AM,28.32,55.348,35,3.5
2006/04/13,1:28:11 AM,27.58,55.87,14,3.7
2006/04/11,5:15:15 AM,27.277,55.698,13.2,3.5
2006/04/10,5:15:25 AM,28.26,56.72,15.4,3.5
2006/04/07,12:37:22 PM,28.41,57.25,33.6,3.9
2006/04/05,10:05:52 PM,27.306,55.4,10,3.7
2006/04/05,12:23:29 PM,27.373,55.543,18.1,4.4
2006/04/04,10:27:09 AM,27.53,55.92,14.1,4.1
2006/04/01,8:08:14 AM,27.33,57.42,14,3.5
2006/03/30,7:28:49 AM,27.48,55.57,14.1,4.4
2006/03/28,5:38:50 PM,28.12,56.72,18,3.8
2006/03/28,3:32:11 PM,27.49,55.95,18,4
2006/03/27,2:39:53 AM,27.45,55.8,14.1,3.4
2006/03/26,5:34:18 PM,27.66,55.69,14.7,3.6
2006/03/26,9:37:57 AM,27.268,55.807,21.8,4.7
2006/03/26,7:21:32 AM,27.55,55.91,18,4.4
2006/03/25,9:54:18 PM,28.13,56.89,14.1,3.7
2006/03/25,9:24:58 PM,26.557,56.193,10,3.7
2006/03/25,9:23:26 PM,27.68,55.79,14.1,3.6
2006/03/25,5:48:26 PM,27.48,55.63,18,4.4
2006/03/25,4:08:29 PM,27.52,55.8,8,4.2
2006/03/25,3:29:40 PM,27.68,56.17,27,4.3
2006/03/25,3:27:22 PM,27.658,55.661,10,3.4
2006/03/25,2:58:30 PM,27.355,55.73,10,4.7
2006/03/25,1:14:32 PM,27.4,55.77,32,4.4
2006/03/25,12:55:38 PM,27.3,55.88,18,4.4
2006/03/25,12:13:43 PM,27.443,55.509,10,4.9
2006/03/25,12:12:39 PM,26.517,55.979,10,3.9
2006/03/25,11:57:34 AM,27.47,56.48,15.7,4
2006/03/25,11:50:09 AM,27.67,56.02,14.1,3.7
2006/03/25,11:16:22 AM,27.63,55.87,14.1,4.5
2006/03/25,11:02:57 AM,27.54,55.81,15,5
2006/03/25,10:48:05 AM,27.52,55.72,14.2,3.5
2006/03/25,10:37:01 AM,27.65,55.94,17.7,4.6
2006/03/25,10:22:55 AM,27.63,55.86,14.1,4.8
2006/03/25,10:09:43 AM,27.64,56.24,14.2,3.7
2006/03/25,10:00:37 AM,27.47,55.8,15,5.2
2006/03/25,9:55:12 AM,27.541,55.78,10,5.5
2006/03/25,9:53:02 AM,27.522,55.637,10,4.5
2006/03/25,8:56:22 AM,27.378,55.45,10,4.9
2006/03/25,8:20:22 AM,27.53,55.87,15,3.8
2006/03/25,8:03:03 AM,27.61,55.93,14.1,3.2
2006/03/25,7:42:47 AM,27.62,55.91,14.1,4.1
2006/03/25,7:28:58 AM,27.574,55.685,18,5.9
2006/03/24,1:42:50 AM,28.2,56.79,18,3
2006/03/20,7:47:47 AM,32.31,55.84,16,4
2006/03/11,9:33:39 PM,28.155,56.831,15,4.9
2006/03/11,9:10:13 PM,27.18,57.18,41.4,3.7
2006/03/10,9:41:47 AM,28.17,56.8,14.1,4.5
2006/03/08,12:30:58 PM,28.066,56.811,21.7,4.6
2006/03/07,4:36:59 AM,28.065,56.694,10,3.1
2006/03/07,2:19:03 AM,30.748,56.841,16.7,4.3
2006/03/06,3:09:45 AM,28.18,56.79,27.1,3.8
2006/03/05,7:22:40 PM,28.24,56.91,14,3.1
2006/03/02,1:37:08 PM,28.23,56.82,14.2,3.4
2006/03/02,12:16:43 PM,28.21,56.76,15.5,4.3
2006/03/01,5:15:46 PM,28.16,56.74,14,3.7
2006/03/01,2:24:09 PM,28.29,56.67,25,3.3
2006/03/01,2:32:35 AM,28.15,56.99,18,3.8
2006/03/01,12:57:21 AM,27.875,55.593,0,3
2006/02/28,9:39:58 PM,28.24,56.78,25.2,4
2006/02/28,8:01:41 PM,28.27,56.68,15,4.5
2006/02/28,7:29:20 PM,28.102,56.754,20.8,3.8
2006/02/28,5:30:38 PM,28.16,57.11,17,3.4
2006/02/28,10:40:15 AM,28.059,57.046,22.1,3.6
2006/02/28,8:40:22 AM,27.996,56.851,19.2,4.9
2006/02/28,8:02:12 AM,28.12,56.79,28.4,4.1
2006/02/28,7:31:03 AM,28.12,56.865,18,6
2006/02/27,8:02:12 AM,26.76,55.8,14.1,4.2
2006/02/26,12:24:29 PM,28.134,55.264,56,4.7
2006/02/21,8:25:17 AM,27.35,55.78,14.1,3.1
2006/02/21,8:09:23 AM,27.36,55.78,15,4
2006/02/21,5:37:32 AM,27.463,55.788,22.6,4.7
2006/02/20,9:23:03 PM,27.61,55.477,10,3.4
2006/02/18,11:03:31 AM,30.75,55.89,14.1,4.7
2006/02/16,10:52:55 PM,27.64,56.07,14.2,3.7
2006/02/06,11:31:57 PM,29.163,58.403,10,4.1
2006/02/06,9:14:08 PM,26.93,55.95,12,3.2
2006/02/06,7:58:19 PM,29.296,58.433,14.2,4.1
2006/02/01,12:17:55 PM,26.755,55.856,9.4,4
2006/01/24,4:07:34 PM,26.68,55.79,18,3.5
2006/01/12,9:32:33 PM,26.886,55.903,7.4,4.4
2005/12/30,4:30:52 PM,27.48,55.93,14.1,3.3
2005/12/27,9:53:15 PM,28.123,56.068,14.2,4.8
2005/12/27,4:13:52 PM,29.93,57.79,10,4.1
2005/12/27,11:01:12 AM,30.93,56.72,10,4.1
2005/12/27,8:37:18 AM,33.53,59.91,17,4
2005/12/11,2:24:37 PM,28.198,56.946,35,4.8
2005/12/06,12:02:01 PM,26.995,55.779,35,4.2
2005/12/06,12:22:28 AM,26.604,55.777,10,4.3
2005/12/01,9:58:41 PM,27.72,56.09,18,3.9
2005/12/01,5:29:29 PM,26.64,55.69,10,4.6
2005/12/01,12:34:27 AM,26.73,55.68,10,4.3
2005/11/30,3:19:56 PM,26.717,55.797,10,4.7
2005/11/28,9:43:50 PM,26.834,55.823,10,4.5
2005/11/28,5:15:26 PM,26.952,56.164,10,4.3
2005/11/28,2:12:48 PM,26.681,55.828,10,4.1
2005/11/28,2:06:58 PM,26.793,55.862,10,4.6
2005/11/28,5:40:02 AM,26.687,55.769,10,4.1
2005/11/28,2:30:07 AM,26.74,55.941,10,4.2
2005/11/27,11:26:03 PM,26.663,55.73,10,3.5
2005/11/27,8:47:17 PM,26.66,55.875,10,4.1
2005/11/27,8:29:27 PM,26.972,55.806,10,4.1
2005/11/27,4:30:38 PM,26.842,55.806,10,5.5
2005/11/27,2:50:43 PM,26.782,55.869,10,4
2005/11/27,1:40:48 PM,26.906,55.808,10,3.6
2005/11/27,1:05:30 PM,26.648,55.819,10,4.5
2005/11/27,12:19:39 PM,26.662,55.852,10,3.8
2005/11/27,12:05:35 PM,26.609,55.884,10,4.5
2005/11/27,11:13:10 AM,26.724,55.793,10,5
2005/11/27,11:07:28 AM,26.822,55.611,10,3.8
2005/11/27,10:53:12 AM,26.67,55.808,10,4.2
2005/11/27,10:48:03 AM,26.871,55.777,10,4.1
2005/11/27,10:22:19 AM,26.774,55.858,10,5.9
2005/11/20,4:11:09 PM,30.86,56.74,10,4.1
2005/11/13,9:32:48 PM,32.64,57.49,10,4.5
2005/10/13,8:35:51 PM,30.046,56.705,10,4.2
2005/10/05,1:39:29 PM,27.62,56.62,14.4,3.8
2005/10/03,6:39:19 PM,28.55,56.89,16.5,4.2
2005/09/19,6:13:23 AM,28.303,55.241,18,4
2005/09/05,2:12:37 PM,28.398,58.319,61.9,4
2005/09/05,5:00:21 AM,30.985,56.613,35,4
2005/07/31,11:14:07 AM,28.42,57.24,14.3,3.7
2005/07/14,1:14:22 PM,33.05,58.17,10,4.3
2005/07/14,11:35:03 AM,30.95,56.35,10,4.1
2005/07/12,8:04:27 AM,27.26,56.01,14.1,4.6
2005/07/03,6:54:43 PM,27.07,57.95,14.1,4.1
2005/07/03,3:35:41 AM,28.006,55.951,10,3.6
2005/07/01,9:56:50 PM,28.38,56.02,14.6,3.7
2005/06/19,4:46:11 AM,33.135,58.088,42,4.9
2005/06/04,10:39:27 PM,32.147,57.671,10,4.1
2005/06/04,6:56:39 PM,30.811,56.866,10,4
2005/05/18,12:18:14 AM,30.647,56.684,10,4.1
2005/05/17,11:53:13 PM,30.825,56.573,10,3.6
2005/05/14,6:04:55 PM,30.687,56.862,10,5.2
2005/05/13,12:27:50 AM,26.4,55.02,26.2,4.1
2005/05/12,10:55:07 PM,30.544,56.943,6.5,4.6
2005/05/01,7:43:33 PM,30.766,56.887,20,4.2
2005/05/01,7:12:10 PM,30.728,56.893,13.5,4
2005/05/01,6:58:43 PM,30.704,56.965,30.6,5.1
2005/05/01,2:09:59 AM,28.39,56.21,14.1,4.1
2005/04/25,5:02:47 AM,30.72,56.68,14.1,3.6
2005/04/23,8:48:55 AM,27.632,56.74,55,4.5
2005/04/05,2:14:32 AM,32.293,56.599,10,4
2005/03/28,12:33:47 PM,28.192,55.758,50.7,3.5
2005/03/26,4:00:08 PM,27.686,56.705,35,3.7
2005/03/19,1:29:57 AM,30.746,56.745,10,3.9
2005/03/18,3:52:16 AM,27.651,56.166,45,4.1
2005/03/15,10:49:01 PM,30.76,56.81,14,4.2
2005/03/15,10:43:49 PM,30.77,56.87,14,4.1
2005/03/15,8:00:35 AM,30.79,56.87,14,4.2
2005/03/06,9:02:53 AM,30.76,56.77,14.1,4.4
2005/03/04,3:42:41 AM,30.79,56.75,14,4.1
2005/03/03,4:53:00 PM,27.224,56.005,37.1,4.7
2005/03/03,12:50:05 AM,30.778,56.976,10,4.6
2005/03/01,4:13:50 PM,30.907,56.776,8.2,4.4
2005/02/28,3:48:36 AM,30.836,56.705,41.4,3.8
2005/02/27,1:20:45 PM,30.769,56.792,10,4
2005/02/27,12:56:47 PM,30.76,56.837,10,4
2005/02/27,9:05:32 AM,30.882,56.73,10,3.9
2005/02/27,6:28:54 AM,30.86,56.743,10,3.8
2005/02/27,5:36:52 AM,30.871,56.852,10,3.4
2005/02/26,8:20:17 PM,32.045,56.322,10,4.3
2005/02/26,9:09:55 AM,30.678,56.893,10,4.1
2005/02/25,7:54:17 PM,30.755,56.8,10,4.1
2005/02/25,1:12:01 AM,30.637,56.744,10,4.4
2005/02/24,11:26:33 PM,30.838,56.741,10,4.2
2005/02/24,8:39:36 AM,30.772,56.709,10,3.6
2005/02/22,5:31:28 PM,30.505,56.829,10,3.6
2005/02/22,4:59:37 PM,30.578,56.895,10,3.8
2005/02/22,6:48:08 AM,30.554,56.831,10,3.8
2005/02/22,6:06:53 AM,30.545,56.892,10,3.7
2005/02/22,6:06:31 AM,30.847,56.87,10,4
2005/02/22,5:56:38 AM,30.565,56.873,10,3.5
2005/02/22,5:26:47 AM,30.473,56.795,10,4.6
2005/02/22,5:08:31 AM,30.744,56.889,10,4.3
2005/02/22,3:49:59 AM,30.643,56.691,10,4
2005/02/22,3:31:13 AM,30.793,56.938,10,3.9
2005/02/22,2:48:57 AM,30.593,56.664,10,4
2005/02/22,2:41:13 AM,30.707,56.772,10,4.6
2005/02/22,2:25:23 AM,30.754,56.816,14,6.4
2004/12/23,11:01:10 AM,28.144,57.186,35,4.5
2004/12/11,3:35:55 AM,27.774,57.571,20.6,4.6
2004/12/08,10:04:13 AM,27.921,57.495,77.6,5
2004/11/30,1:35:06 PM,28.386,58.375,50,3.9
2004/11/24,3:49:57 PM,28.11,57.479,64.5,3.7
2004/11/13,4:35:38 AM,27.853,55.276,10,4.1
2004/11/12,12:30:35 AM,28.596,56.812,96.1,4.3
2004/11/11,8:36:44 PM,28.466,56.963,59.8,4.6
2004/10/14,2:28:47 AM,31.695,57.019,35.9,4.5
2004/10/14,1:21:18 AM,30.769,56.764,4.1,4.2
2004/10/10,4:27:50 PM,28.219,57.27,21.4,4.7
2004/10/10,10:28:10 AM,26.898,57.544,10,4.6
2004/10/09,6:08:26 AM,28.303,57.135,63.7,4.5
2004/10/07,12:55:01 PM,28.33,57.311,56.5,5
2004/10/07,7:17:11 AM,28.801,57.841,104,4.5
2004/10/06,11:14:34 AM,28.837,57.93,72.1,5.2
2004/08/28,4:32:11 AM,31.139,57.4,10,4.2
2004/08/16,6:31:02 AM,29.134,58.416,50,3.9
2004/08/10,2:31:04 AM,28.485,57.068,24.9,5
2004/08/05,4:25:21 PM,28.856,57.216,10,4.1
2004/07/22,4:51:36 AM,29.115,58.311,10,4.8
2004/07/14,4:42:04 AM,30.525,57.526,52.8,3.7
2004/07/13,5:50:05 AM,29.228,57.091,25,4.2
2004/07/03,10:22:22 PM,28.38,56.502,90.8,4.2
2004/06/17,1:57:24 PM,28.983,58.626,10,3.5
2004/05/29,5:19:56 AM,31.277,56.641,40.6,4
2004/05/29,2:33:48 AM,29.111,58.35,10,4.2
2004/04/21,2:45:22 PM,28.492,57.136,55,4.6
2004/04/13,3:47:04 AM,27.076,56.043,45,4.2
2004/04/11,7:27:31 AM,28.982,57.844,25,4.5
2004/04/08,2:23:04 PM,28.969,58.203,10,4
2004/03/24,6:13:14 PM,27.592,56.168,65.8,4.6
2004/03/20,5:33:47 PM,27.704,55.192,45,4.3
2004/03/20,1:13:41 AM,28.929,57.48,10,3.6
2004/03/18,1:21:21 PM,28.409,56.973,50,4.5
2004/02/18,5:36:03 PM,28.005,55.957,10,3.8
2004/02/18,12:00:19 AM,27.152,59.257,58.9,4.1
2004/02/02,2:02:51 AM,28.34,56.057,48.4,4
2004/01/31,9:59:12 AM,28.607,57.805,55,4.1
2004/01/28,5:29:32 PM,29.012,58.325,10.4,4.1
2004/01/28,9:33:37 AM,27.046,57.453,38.9,4.3
2004/01/28,9:06:49 AM,26.878,57.513,25.7,5.2
2004/01/21,1:23:36 PM,29.169,58.239,10,4.3
2004/01/18,2:02:20 AM,27.545,56.197,45,4.5
2004/01/11,5:06:05 AM,29.187,58.55,10,4.1
2003/12/28,3:02:12 PM,29.01,58.393,10,4.2
2003/12/28,9:24:23 AM,29.206,58.553,10,4.1
2003/12/27,4:45:42 AM,28.992,58.24,10,3.5
2003/12/26,2:08:16 PM,29.076,58.2,10,4.6
2003/12/26,9:59:59 AM,29.007,58.317,10,4
2003/12/26,9:16:35 AM,29.007,58.282,10,4
2003/12/26,3:53:25 AM,28.787,58.121,10,4.5
2003/12/26,3:41:40 AM,28.906,58.351,10,3.8
2003/12/26,3:37:39 AM,29.11,58.276,10,3.6
2003/12/26,3:21:09 AM,29.016,58.316,10,3.9
2003/12/26,3:06:14 AM,28.932,58.325,10,5.1
2003/12/26,2:34:17 AM,29.059,58.153,10,3.8
2003/12/26,1:56:52 AM,28.995,58.311,10,6.6
2003/12/09,5:08:55 PM,26.586,55.494,33,3.9
2003/12/03,7:27:07 AM,28.08,56.989,33,4.3
2003/11/24,6:11:18 AM,31.4,59.336,33,4.8
2003/11/21,10:34:37 AM,31.401,59.427,33,5
2003/11/05,7:58:52 AM,27.532,56.124,33,4.9
2003/11/04,12:50:03 AM,27.42,56.319,33,4.4
2003/10/01,7:14:03 AM,28.276,57.297,33,4.8
2003/09/12,7:34:18 AM,28.377,59.219,33,4.6
2003/08/21,4:02:09 AM,29.053,59.773,20.2,5.9
2003/08/05,8:48:52 PM,28.291,57.237,33,4.2
2003/08/04,3:28:20 AM,29.078,59.745,33,5.6
2003/07/06,4:04:21 PM,28.093,57.739,33,5
2003/06/13,2:55:44 AM,27.991,57.852,33,4
2003/04/30,11:10:56 PM,28.164,57.053,33,3.7
2003/04/16,11:06:05 AM,30.2,57.418,33,4.5
2003/03/08,9:28:04 AM,27.983,56.757,33,4.7
2003/03/01,6:45:55 PM,28.75,57.419,33,4.5
2003/02/14,10:28:59 AM,28.046,56.818,37.7,5.6
2003/01/16,2:07:42 AM,28.014,55.261,33,4.6
2002/12/13,12:36:21 AM,28.977,57.446,93.2,4.2
2002/11/14,4:07:30 AM,32.766,59.64,33,4.6
2002/10/16,9:20:50 AM,31.455,56.469,33,5.3
2002/10/16,9:13:38 AM,31.412,56.49,33,4.8
2002/10/13,11:19:31 PM,30.729,56.876,33,4.6
2002/10/09,7:36:06 PM,28.367,56.534,33,3.8
2002/10/04,9:13:05 PM,31.284,57.057,33,4
2002/09/23,6:48:38 AM,32.387,55.503,33,4
2002/09/03,5:38:39 AM,27.213,55.918,33,4.4
2002/06/02,8:17:26 PM,27.895,57.734,33,4.4
2002/06/02,8:08:23 PM,27.917,57.672,29.7,4.7
2002/05/28,7:05:32 PM,27.719,56.743,50.3,4.7
2002/05/27,1:16:29 AM,27.787,56.709,33,4.2
2002/05/22,2:25:34 AM,27.406,56.629,33,4
2002/04/30,5:38:33 PM,27.943,56.289,33,4.3
2002/04/27,9:24:22 PM,31.035,57.314,33,3.9
2002/04/20,9:35:15 AM,27.484,56.63,33,4.7
2002/04/17,12:51:40 PM,27.619,56.748,33,3.8
2002/04/17,8:47:23 AM,27.663,56.752,33,5.3
2002/04/11,6:17:53 AM,27.609,56.678,33,4.4
2002/04/11,6:05:49 AM,27.697,56.675,33,4.8
2002/04/08,4:52:42 PM,27.178,55.063,33,3.9
2002/04/08,4:34:07 PM,27.106,55.231,59.3,4.8
2002/04/05,6:40:19 PM,32.057,55.973,33,5.2
2002/04/05,7:15:31 AM,27.048,55.307,33,4.2
2002/04/04,3:44:32 PM,27.062,55.244,16.1,4.8
2002/03/21,7:59:19 PM,27.7,56.413,33,3.8
2002/03/21,4:46:11 AM,27.539,55.504,33,3.6
2002/03/15,10:46:40 PM,27.802,57.373,33,3.8
2002/01/04,9:06:18 AM,28.405,57.244,33,4
2001/12/15,2:18:38 PM,28.103,56.374,33,4.6
2001/11/25,9:30:54 PM,28.319,57.272,40.2,5
2001/11/23,5:19:48 PM,28.352,57.435,33,4.1
2001/11/22,5:00:03 PM,27.81,57.522,33,4.4
2001/11/01,7:54:37 PM,28.236,57.465,33,4.6
2001/10/26,5:57:57 AM,31.91,55.929,33,4.5
2001/09/06,6:48:58 PM,28.213,57.302,33,3.6
2001/09/06,3:14:13 PM,26.689,57.628,33,4.2
2001/08/25,11:29:22 PM,30.427,57.448,33,4.4
2001/08/12,11:03:29 AM,27.623,57.687,33,4.6
2001/06/30,12:22:44 AM,26.78,55.593,33,4.4
2001/06/18,5:46:54 AM,28.195,55.647,33,4.4
2001/05/09,11:48:15 PM,27.925,58.212,33,4.2
2001/04/21,7:01:37 AM,32.108,56.294,33,4
2001/04/13,6:13:14 AM,27.999,55.349,33,4.2
2001/02/13,3:42:40 AM,28.322,56.343,33,4.6
2000/12/26,6:41:19 AM,28.452,56.186,33,4.2
2000/12/25,8:33:42 PM,27.264,55.46,33,4.3
2000/12/21,10:39:48 AM,26.616,55.786,33,4.7
2000/11/25,6:35:38 AM,28.194,57.62,51.7,3.8
2000/11/24,9:18:20 AM,28.148,57.636,82.5,4.4
2000/11/14,12:40:30 PM,31.469,59.561,33,3.8
2000/11/11,6:16:03 PM,28.321,57.633,33,4.5
2000/11/07,6:44:26 PM,28.202,56.933,33,4
2000/11/02,3:39:35 AM,31.65,59.869,33,4.9
2000/10/23,6:54:50 AM,31.583,59.847,33,5.3
2000/09/03,8:26:36 AM,27.955,56.186,33,4.4
2000/08/27,8:44:55 PM,28.056,57.166,33,4.1
2000/08/20,10:20:20 PM,28.086,57.216,33,4.5
2000/08/12,5:51:31 AM,32.66,59.373,33,3.4
2000/07/29,6:26:59 PM,28.44,57.176,70.6,3.8
2000/07/26,10:43:38 PM,28.101,57.001,33,4.3
2000/07/18,9:14:04 PM,27.99,56.289,33,4.1
2000/07/15,7:53:51 AM,28.414,57.251,33,3.9
2000/06/05,2:05:43 PM,28.289,56.102,33,4.3
2000/06/05,11:43:19 AM,27.446,56.905,33,3.9
2000/05/23,1:55:43 PM,32.45,59.949,33,3.9
2000/05/21,10:12:44 PM,32.522,59.333,33,4.2
2000/05/21,8:27:38 AM,27.163,55.4,33,3.7
2000/03/17,9:18:02 AM,27.813,56.482,33,4.1
2000/03/05,9:50:54 AM,27.868,56.459,33,3.9
2000/03/05,9:40:06 AM,27.946,56.467,33,5.4
2000/02/29,5:16:08 PM,28.249,57.138,120.8,4.5
2000/02/25,4:55:19 AM,30.447,57.613,33,4
2000/02/02,5:20:00 PM,26.925,55.391,33,4.1
2000/01/26,6:17:06 AM,26.314,57.425,33,3.7
