date,latitude,longitude,depth,mag
2007/05/16 0:27:33,27.88,56.05,10,4.5
2007/05/16 0:19:10,27.9,56.02,7,4.4
2007/05/09 10:46:41,29.3,58.42,17,4
2007/05/08 3:28:25,31.8,56.2,24,4.2
2007/05/02 2:03:03,28.41,56.18,29.3,3.8
2007/05/01 23:38:01,28.078,56.388,24.2,3.9
2007/05/01 7:51:31,26.93,55.88,9,4.1
2007/04/30 1:38:18,28.351,55.229,34.4,4.1
2007/04/28 21:22:56,28.23,56.26,14.1,4.5
2007/04/28 21:09:03,28.14,56.41,26,3.8
2007/04/28 8:59:42,28.15,56.06,18,3.6
2007/04/26 14:11:13,28.084,56.389,10,4.1
2007/04/26 4:59:34,28.18,56.31,14.1,4.6
2007/04/26 4:03:31,28.23,56.24,14.1,4.6
2007/04/26 2:32:00,28.22,56.26,14.1,3.5
2007/04/25 20:02:15,28.23,56.27,14,4.8
2007/04/25 4:19:00,28.19,56.22,15.9,5.2
2007/04/11 22:15:13,31.79,59.82,14,4.1
2007/04/08 11:22:21,30.94,56.82,10.6,4.2
2007/04/01 19:51:24,30.719,56.889,10,4.2
2007/04/01 7:34:46,26.962,55.841,10,3.8
2007/03/29 2:38:43,27.8,55.26,14.1,3.8
2007/03/28 20:04:46,27.515,56.606,10,3.8
2007/03/26 11:00:45,28.65,57.49,14.1,4.6
2007/03/26 6:36:49,28.977,58.344,14.1,4.8
2007/03/25 20:52:43,28.46,56.06,13,3.2
2007/03/23 22:28:41,27.714,55.31,6.1,3.4
2007/03/23 21:38:02,27.47,55.15,14,5
2007/03/18 20:41:04,28.194,55.139,21.3,3.4
2007/03/17 14:20:24,27.091,58.021,14.1,4.9
2007/03/04 4:42:27,28.23,57.28,10,3.7
2007/02/27 22:49:24,28.05,55.145,20.6,4.1
2007/02/27 22:28:12,28.1,55.08,6,5
2007/02/20 9:23:18,27.558,56.573,22.2,5
2007/02/19 2:45:58,31.13,56.77,15,4.6
2007/02/16 22:14:53,31.384,56.818,35,4.2
2007/01/07 15:32:23,33.986,56.652,37.6,4.5
2007/01/03 7:49:11,32.24,55.56,10,4.2
2006/12/28 19:48:41,28.28,57.64,14.1,4.5
2006/12/28 3:32:47,28.98,57.25,25.9,3.9
2006/12/24 11:35:55,29,56.9,15,4
2006/12/21 15:06:03,28.044,56.675,10,3.5
2006/12/18 19:43:38,26.95,56,26.8,4.6
2006/12/15 15:15:46,28.26,56.82,14.8,3.5
2006/12/13 13:32:08,30.55,57.52,7,4.4
2006/12/09 8:09:08,28.612,58.1,14.1,4.3
2006/12/08 7:58:35,30.86,56.63,14.2,4.5
2006/11/18 18:15:13,26.923,56.693,10,4.4
2006/11/18 3:43:04,27.11,55.74,17,3.2
2006/11/18 1:05:15,27.22,55.74,14,4.4
2006/11/16 11:22:47,26.407,57.929,22.2,4.3
2006/11/13 18:31:53,27.49,56.56,14,3.9
2006/11/13 10:59:55,27.646,55.088,10,4.5
2006/10/27 22:27:06,28.28,56.79,15,3.3
2006/10/26 3:33:13,26.78,57.57,18,4.6
2006/10/25 10:04:01,28.42,57.09,7,4.2
2006/10/09 7:43:53,30.83,56.74,14.1,4.4
2006/09/30 16:16:15,27.28,55.851,22.2,4.3
2006/09/24 10:30:11,33.69,56.89,18,4.3
2006/09/24 9:35:03,27.35,56.31,7.6,3.6
2006/09/18 22:59:33,28.348,56.777,30.9,3.4
2006/09/14 3:18:20,27.46,55.33,15,3.8
2006/08/31 2:28:31,30.29,57.42,18.1,4.4
2006/08/27 15:06:58,31.52,57.15,14.2,3.9
2006/08/23 8:36:12,27.5,55.84,13.2,4.4
2006/08/16 9:09:08,33.38,56.89,5,4.3
2006/07/25 21:51:40,27.683,56.665,10,3.8
2006/07/25 15:24:13,27.575,55.526,10,3.7
2006/07/20 23:46:54,29.08,55.27,22,4.9
2006/07/17 22:01:01,26.72,55.82,10,4.4
2006/07/08 21:00:55,29.156,58.574,9.2,4.3
2006/07/07 20:10:58,27.13,55.77,15,3.4
2006/07/07 20:01:37,26.86,55.85,14,3.7
2006/07/07 3:28:57,27.06,56.04,14.1,4
2006/07/05 7:33:33,26.91,55.92,6.9,4.2
2006/07/01 13:19:29,26.847,55.832,10,3.7
2006/06/30 15:06:15,26.9,55.8,22,4.4
2006/06/30 5:38:53,26.8,55.9,7,4.6
2006/06/29 23:44:25,26.8,55.8,14,4
2006/06/29 19:20:02,27.02,55.98,14.2,3.3
2006/06/29 16:41:49,26.798,55.906,10,4.6
2006/06/28 23:40:46,26.86,55.77,14.8,3.5
2006/06/28 22:25:56,26.695,55.84,10,3.3
2006/06/28 22:23:15,27,55.9,14.3,3.6
2006/06/28 21:55:12,26.9,55.95,10.4,4
2006/06/28 21:36:41,26.96,55.88,9.5,4.4
2006/06/28 21:26:01,26.76,56.25,6.4,4.5
2006/06/28 21:19:31,27.07,55.68,14.1,3.6
2006/06/28 21:16:12,26.901,55.714,10,4.1
2006/06/28 21:02:10,26.925,55.866,11,5.8
2006/06/19 14:03:54,28.23,57.38,14.1,3.6
2006/06/11 3:04:58,31.558,56.22,12,3.9
2006/06/07 21:31:52,31.21,56.25,22,4
2006/06/07 20:57:31,30.74,56.81,1,4.4
2006/06/04 16:18:27,30.43,57.32,14.1,4.2
2006/06/03 23:01:01,26.756,56.001,84.3,4.3
2006/06/03 13:14:19,26.41,55.93,34,4
2006/06/03 7:37:29,26.92,55.94,7.5,4.6
2006/06/03 7:15:36,26.759,55.843,12.1,5.1
2006/06/01 18:03:52,27.24,55.78,14.1,3.3
2006/06/01 2:16:58,27.63,55.84,18,3.4
2006/05/30 15:06:40,28.25,56.89,14.1,3.4
2006/05/20 7:19:45,32.44,59.46,15,3.8
2006/05/12 16:05:33,27.476,55.64,43.3,4.8
2006/05/11 18:29:52,31.6,59.89,0,4
2006/05/07 7:51:39,31.83,56,10,4
2006/05/07 6:20:54,30.79,56.7,14.1,5
2006/04/28 0:52:47,27.47,55.82,14,4.2
2006/04/24 17:23:10,27.73,55.41,14.1,4
2006/04/23 1:05:52,27.74,55.42,14.8,3.8
2006/04/19 17:01:45,28.22,56.8,16.2,4.4
2006/04/19 16:41:44,26.92,55.86,15.5,4.3
2006/04/16 15:48:36,26.81,55.9,15,4.8
2006/04/13 1:29:35,28.32,55.348,35,3.5
2006/04/13 1:28:11,27.58,55.87,14,3.7
2006/04/11 5:15:15,27.277,55.698,13.2,3.5
2006/04/10 5:15:25,28.26,56.72,15.4,3.5
2006/04/07 12:37:22,28.41,57.25,33.6,3.9
2006/04/05 22:05:52,27.306,55.4,10,3.7
2006/04/05 12:23:29,27.373,55.543,18.1,4.4
2006/04/04 10:27:09,27.53,55.92,14.1,4.1
2006/04/01 8:08:14,27.33,57.42,14,3.5
2006/03/30 7:28:49,27.48,55.57,14.1,4.4
2006/03/28 17:38:50,28.12,56.72,18,3.8
2006/03/28 15:32:11,27.49,55.95,18,4
2006/03/27 2:39:53,27.45,55.8,14.1,3.4
2006/03/26 17:34:18,27.66,55.69,14.7,3.6
2006/03/26 9:37:57,27.268,55.807,21.8,4.7
2006/03/26 7:21:32,27.55,55.91,18,4.4
2006/03/25 21:54:18,28.13,56.89,14.1,3.7
2006/03/25 21:24:58,26.557,56.193,10,3.7
2006/03/25 21:23:26,27.68,55.79,14.1,3.6
2006/03/25 17:48:26,27.48,55.63,18,4.4
2006/03/25 16:08:29,27.52,55.8,8,4.2
2006/03/25 15:29:40,27.68,56.17,27,4.3
2006/03/25 15:27:22,27.658,55.661,10,3.4
2006/03/25 14:58:30,27.355,55.73,10,4.7
2006/03/25 13:14:32,27.4,55.77,32,4.4
2006/03/25 12:55:38,27.3,55.88,18,4.4
2006/03/25 12:13:43,27.443,55.509,10,4.9
2006/03/25 12:12:39,26.517,55.979,10,3.9
2006/03/25 11:57:34,27.47,56.48,15.7,4
2006/03/25 11:50:09,27.67,56.02,14.1,3.7
2006/03/25 11:16:22,27.63,55.87,14.1,4.5
2006/03/25 11:02:57,27.54,55.81,15,5
2006/03/25 10:48:05,27.52,55.72,14.2,3.5
2006/03/25 10:37:01,27.65,55.94,17.7,4.6
2006/03/25 10:22:55,27.63,55.86,14.1,4.8
2006/03/25 10:09:43,27.64,56.24,14.2,3.7
2006/03/25 10:00:37,27.47,55.8,15,5.2
2006/03/25 9:55:12,27.541,55.78,10,5.5
2006/03/25 9:53:02,27.522,55.637,10,4.5
2006/03/25 8:56:22,27.378,55.45,10,4.9
2006/03/25 8:20:22,27.53,55.87,15,3.8
2006/03/25 8:03:03,27.61,55.93,14.1,3.2
2006/03/25 7:42:47,27.62,55.91,14.1,4.1
2006/03/25 7:28:58,27.574,55.685,18,5.9
2006/03/24 1:42:50,28.2,56.79,18,3
2006/03/20 7:47:47,32.31,55.84,16,4
2006/03/11 21:33:40,28.155,56.831,15,4.9
2006/03/11 21:10:13,27.18,57.18,41.4,3.7
2006/03/10 9:41:47,28.17,56.8,14.1,4.5
2006/03/08 12:30:58,28.066,56.811,21.7,4.6
2006/03/07 4:36:58,28.065,56.694,10,3.1
2006/03/07 2:19:03,30.748,56.841,16.7,4.3
2006/03/06 3:09:45,28.18,56.79,27.1,3.8
2006/03/05 19:22:40,28.24,56.91,14,3.1
2006/03/02 13:37:08,28.23,56.82,14.2,3.4
2006/03/02 12:16:43,28.21,56.76,15.5,4.3
2006/03/01 17:15:46,28.16,56.74,14,3.7
2006/03/01 14:24:09,28.29,56.67,25,3.3
2006/03/01 2:32:35,28.15,56.99,18,3.8
2006/03/01 0:57:21,27.875,55.593,0,3
2006/02/28 21:39:58,28.24,56.78,25.2,4
2006/02/28 20:01:41,28.27,56.68,15,4.5
2006/02/28 19:29:20,28.102,56.754,20.8,3.8
2006/02/28 17:30:38,28.16,57.11,17,3.4
2006/02/28 10:40:15,28.059,57.046,22.1,3.6
2006/02/28 8:40:22,27.996,56.851,19.2,4.9
2006/02/28 8:02:12,28.12,56.79,28.4,4.1
2006/02/28 7:31:03,28.12,56.865,18,6
2006/02/27 8:02:12,26.76,55.8,14.1,4.2
2006/02/26 12:24:29,28.134,55.264,56,4.7
2006/02/21 8:25:17,27.35,55.78,14.1,3.1
2006/02/21 8:09:23,27.36,55.78,15,4
2006/02/21 5:37:32,27.463,55.788,22.6,4.7
2006/02/20 21:23:03,27.61,55.477,10,3.4
2006/02/18 11:03:32,30.75,55.89,14.1,4.7
2006/02/16 22:52:55,27.64,56.07,14.2,3.7
2006/02/06 23:31:57,29.163,58.403,10,4.1
2006/02/06 21:14:08,26.93,55.95,12,3.2
2006/02/06 19:58:19,29.296,58.433,14.2,4.1
2006/02/01 12:17:55,26.755,55.856,9.4,4
2006/01/24 16:07:34,26.68,55.79,18,3.5
2006/01/12 21:32:33,26.886,55.903,7.4,4.4
2005/12/30 16:30:52,27.48,55.93,14.1,3.3
2005/12/27 21:53:15,28.123,56.068,14.2,4.8
2005/12/27 16:13:52,29.93,57.79,10,4.1
2005/12/27 11:01:12,30.93,56.72,10,4.1
2005/12/27 8:37:18,33.53,59.91,17,4
2005/12/11 14:24:37,28.198,56.946,35,4.8
2005/12/06 12:02:01,26.995,55.779,35,4.2
2005/12/06 0:22:28,26.604,55.777,10,4.3
2005/12/01 21:58:41,27.72,56.09,18,3.9
2005/12/01 17:29:29,26.64,55.69,10,4.6
2005/12/01 0:34:27,26.73,55.68,10,4.3
2005/11/30 15:19:56,26.717,55.797,10,4.7
2005/11/28 21:43:50,26.834,55.823,10,4.5
2005/11/28 17:15:26,26.952,56.164,10,4.3
2005/11/28 14:12:48,26.681,55.828,10,4.1
2005/11/28 14:06:58,26.793,55.862,10,4.6
2005/11/28 5:40:02,26.687,55.769,10,4.1
2005/11/28 2:30:07,26.74,55.941,10,4.2
2005/11/27 23:26:03,26.663,55.73,10,3.5
2005/11/27 20:47:17,26.66,55.875,10,4.1
2005/11/27 20:29:27,26.972,55.806,10,4.1
2005/11/27 16:30:38,26.842,55.806,10,5.5
2005/11/27 14:50:43,26.782,55.869,10,4
2005/11/27 13:40:48,26.906,55.808,10,3.6
2005/11/27 13:05:30,26.648,55.819,10,4.5
2005/11/27 12:19:39,26.662,55.852,10,3.8
2005/11/27 12:05:35,26.609,55.884,10,4.5
2005/11/27 11:13:10,26.724,55.793,10,5
2005/11/27 11:07:28,26.822,55.611,10,3.8
2005/11/27 10:53:12,26.67,55.808,10,4.2
2005/11/27 10:48:03,26.871,55.777,10,4.1
2005/11/27 10:22:19,26.774,55.858,10,5.9
2005/11/20 16:11:09,30.86,56.74,10,4.1
2005/11/13 21:32:48,32.64,57.49,10,4.5
2005/10/13 20:35:51,30.046,56.705,10,4.2
2005/10/05 13:39:29,27.62,56.62,14.4,3.8
2005/10/03 18:39:19,28.55,56.89,16.5,4.2
2005/09/19 6:13:23,28.303,55.241,18,4
2005/09/05 14:12:37,28.398,58.319,61.9,4
2005/09/05 5:00:21,30.985,56.613,35,4
2005/07/31 11:14:07,28.42,57.24,14.3,3.7
2005/07/14 13:14:22,33.05,58.17,10,4.3
2005/07/14 11:35:03,30.95,56.35,10,4.1
2005/07/12 8:04:27,27.26,56.01,14.1,4.6
2005/07/03 18:54:43,27.07,57.95,14.1,4.1
2005/07/03 3:35:41,28.006,55.951,10,3.6
2005/07/01 21:56:50,28.38,56.02,14.6,3.7
2005/06/19 4:46:11,33.135,58.088,42,4.9
2005/06/04 22:39:27,32.147,57.671,10,4.1
2005/06/04 18:56:39,30.811,56.866,10,4
2005/05/18 0:18:14,30.647,56.684,10,4.1
2005/05/17 23:53:13,30.825,56.573,10,3.6
2005/05/14 18:04:55,30.687,56.862,10,5.2
2005/05/13 0:27:50,26.4,55.02,26.2,4.1
2005/05/12 22:55:07,30.544,56.943,6.5,4.6
2005/05/01 19:43:33,30.766,56.887,20,4.2
2005/05/01 19:12:10,30.728,56.893,13.5,4
2005/05/01 18:58:43,30.704,56.965,30.6,5.1
2005/05/01 2:09:59,28.39,56.21,14.1,4.1
2005/04/25 5:02:47,30.72,56.68,14.1,3.6
2005/04/23 8:48:55,27.632,56.74,55,4.5
2005/04/05 2:14:32,32.293,56.599,10,4
2005/03/28 12:33:47,28.192,55.758,50.7,3.5
2005/03/26 16:00:08,27.686,56.705,35,3.7
2005/03/19 1:29:57,30.746,56.745,10,3.9
2005/03/18 3:52:16,27.651,56.166,45,4.1
2005/03/15 22:49:01,30.76,56.81,14,4.2
2005/03/15 22:43:49,30.77,56.87,14,4.1
2005/03/15 8:00:35,30.79,56.87,14,4.2
2005/03/06 9:02:53,30.76,56.77,14.1,4.4
2005/03/04 3:42:41,30.79,56.75,14,4.1
2005/03/03 16:53:00,27.224,56.005,37.1,4.7
2005/03/03 0:50:05,30.778,56.976,10,4.6
2005/03/01 16:13:50,30.907,56.776,8.2,4.4
2005/02/28 3:48:36,30.836,56.705,41.4,3.8
2005/02/27 13:20:45,30.769,56.792,10,4
2005/02/27 12:56:47,30.76,56.837,10,4
2005/02/27 9:05:32,30.882,56.73,10,3.9
2005/02/27 6:28:54,30.86,56.743,10,3.8
2005/02/27 5:36:52,30.871,56.852,10,3.4
2005/02/26 20:20:17,32.045,56.322,10,4.3
2005/02/26 9:09:55,30.678,56.893,10,4.1
2005/02/25 19:54:17,30.755,56.8,10,4.1
2005/02/25 1:12:01,30.637,56.744,10,4.4
2005/02/24 23:26:33,30.838,56.741,10,4.2
2005/02/24 8:39:36,30.772,56.709,10,3.6
2005/02/22 17:31:28,30.505,56.829,10,3.6
2005/02/22 16:59:37,30.578,56.895,10,3.8
2005/02/22 6:48:08,30.554,56.831,10,3.8
2005/02/22 6:06:53,30.545,56.892,10,3.7
2005/02/22 6:06:31,30.847,56.87,10,4
2005/02/22 5:56:38,30.565,56.873,10,3.5
2005/02/22 5:26:47,30.473,56.795,10,4.6
2005/02/22 5:08:31,30.744,56.889,10,4.3
2005/02/22 3:49:59,30.643,56.691,10,4
2005/02/22 3:31:13,30.793,56.938,10,3.9
2005/02/22 2:48:57,30.593,56.664,10,4
2005/02/22 2:41:13,30.707,56.772,10,4.6
2005/02/22 2:25:23,30.754,56.816,14,6.4
2004/12/23 11:01:10,28.144,57.186,35,4.5
2004/12/11 3:35:55,27.774,57.571,20.6,4.6
2004/12/08 10:04:13,27.921,57.495,77.6,5
2004/11/30 13:35:06,28.386,58.375,50,3.9
2004/11/24 15:49:57,28.11,57.479,64.5,3.7
2004/11/13 4:35:38,27.853,55.276,10,4.1
2004/11/12 0:30:35,28.596,56.812,96.1,4.3
2004/11/11 20:36:44,28.466,56.963,59.8,4.6
2004/10/14 2:28:47,31.695,57.019,35.9,4.5
2004/10/14 1:21:18,30.769,56.764,4.1,4.2
2004/10/10 16:27:50,28.219,57.27,21.4,4.7
2004/10/10 10:28:10,26.898,57.544,10,4.6
2004/10/09 6:08:26,28.303,57.135,63.7,4.5
2004/10/07 12:55:01,28.33,57.311,56.5,5
2004/10/07 7:17:11,28.801,57.841,104,4.5
2004/10/06 11:14:34,28.837,57.93,72.1,5.2
2004/08/28 4:32:11,31.139,57.4,10,4.2
2004/08/16 6:31:02,29.134,58.416,50,3.9
2004/08/10 2:31:04,28.485,57.068,24.9,5
2004/08/05 16:25:21,28.856,57.216,10,4.1
2004/07/22 4:51:36,29.115,58.311,10,4.8
2004/07/14 4:42:04,30.525,57.526,52.8,3.7
2004/07/13 5:50:05,29.228,57.091,25,4.2
2004/07/03 22:22:22,28.38,56.502,90.8,4.2
2004/06/17 13:57:24,28.983,58.626,10,3.5
2004/05/29 5:19:56,31.277,56.641,40.6,4
2004/05/29 2:33:48,29.111,58.35,10,4.2
2004/04/21 14:45:22,28.492,57.136,55,4.6
2004/04/13 3:47:04,27.076,56.043,45,4.2
2004/04/11 7:27:31,28.982,57.844,25,4.5
2004/04/08 14:23:04,28.969,58.203,10,4
2004/03/24 18:13:14,27.592,56.168,65.8,4.6
2004/03/20 17:33:47,27.704,55.192,45,4.3
2004/03/20 1:13:41,28.929,57.48,10,3.6
2004/03/18 13:21:21,28.409,56.973,50,4.5
2004/02/18 17:36:03,28.005,55.957,10,3.8
2004/02/18 0:00:19,27.152,59.257,58.9,4.1
2004/02/02 2:02:51,28.34,56.057,48.4,4
2004/01/31 9:59:12,28.607,57.805,55,4.1
2004/01/28 17:29:32,29.012,58.325,10.4,4.1
2004/01/28 9:33:37,27.046,57.453,38.9,4.3
2004/01/28 9:06:49,26.878,57.513,25.7,5.2
2004/01/21 13:23:36,29.169,58.239,10,4.3
2004/01/18 2:02:20,27.545,56.197,45,4.5
2004/01/11 5:06:05,29.187,58.55,10,4.1
